Cincinnati Tigers,CIN
RB,James Neelly,23,2019,80,63,69,91,78,87,4.000000,3
RB,Malcolm Schoffstall,32,2010,87,92,84,75,74,81,4.089000,1
RB,Wallace Eron,24,2019,57,80,50,79,65,73,0.500000,2
RB,Denny Arey,24,2018,88,84,62,65,65,57,0.500000,1
WR,Morgan Igles,30,2011,74,69,86,105,66,85,6.960000,2
WR,Elbert Dinardo,21,2020,73,69,72,81,77,95,4.100000,4
WR,Lorenzo Derkach,28,2014,92,72,50,98,52,75,3.219000,1
WR,Edgar Hildebrant,21,2020,80,74,74,81,75,72,0.500000,2
WR,Douglas Sutherlin,22,2020,89,79,51,67,65,61,0.500000,1
WR,Wm Bodwell,27,2015,50,77,58,56,57,67,0.500000,1
OL,Jerry Peragine,28,2014,87,84,59,98,63,69,5.700000,3
OL,Clement Wieneke,31,2012,83,79,52,90,82,75,4.524000,1
OL,Lamar Harabedian,23,2018,53,59,50,85,71,91,3.000000,1
OL,Tre Schrauder,25,2017,66,59,64,87,52,78,2.523000,1
OL,Roger Benike,24,2019,60,76,73,69,92,78,0.500000,1
OL,Steven Tartaglione,29,2014,56,63,55,79,60,65,2.262000,1
OL,Gerardo Skoczen,33,2008,79,79,57,72,62,67,1.740000,1
OL,Ronnie Debbins,29,2013,93,80,69,60,67,68,0.500000,1
OL,Greg Reicks,23,2019,75,70,61,66,54,62,0.500000,1
OL,Doyle Zahradnik,31,2011,89,95,85,55,67,58,0.500000,1
K,Robert Wischmeier,31,2011,85,78,51,74,94,81,3.045000,2
K,Orlando Camerano,22,2020,75,66,57,89,52,53,0.500000,2
S,Melvin Gassett,24,2019,62,84,63,75,90,77,2.600000,2
S,Phillip Cottengim,28,2015,89,76,83,75,79,73,2.784000,1
CB,Donald Auther,32,2010,92,89,103,78,93,92,3.828000,2
CB,Ricardo Brook,30,2013,80,91,57,84,96,78,3.828000,1
CB,Enrique Pargo,22,2020,94,64,90,72,75,62,0.500000,2
CB,Cesar Dutko,31,2010,51,68,50,71,77,64,2.088000,1
CB,Gene Balliett,24,2019,70,71,80,60,73,82,0.500000,1
CB,Freddy Roof,32,2010,53,85,83,69,67,68,0.500000,1
LB,Winston Daffern,23,2018,91,82,74,108,76,77,4.300000,2
LB,Clarence Mention,32,2011,87,75,71,100,85,73,6.264000,2
LB,Darryl Gugerty,31,2011,97,80,98,86,78,82,3.219000,1
LB,Rickie Lampkins,24,2019,79,71,86,76,63,68,0.500000,1
LB,Cordell Youns,25,2017,97,72,81,56,67,62,0.500000,1
LB,Keon Burreson,23,2019,50,76,81,55,60,59,0.500000,1
DL,Grover Boschult,31,2011,81,85,81,93,86,86,3.750000,1
DL,Nathan Zuwkowski,22,2020,56,73,63,90,80,60,2.700000,3
DL,Seth Smeathers,24,2018,52,59,73,80,77,80,1.000000,1
DL,Scot Larkins,30,2012,52,76,51,81,82,65,3.480000,1
DL,Johnny Bibby,22,2020,87,57,53,71,64,70,0.500000,2
DL,Xavier Marotta,30,2012,94,93,60,68,64,66,0.500000,1
DL,Tommie Nollette,31,2011,66,74,78,68,61,68,0.500000,1
DL,Edgar Laigo,23,2019,74,69,69,66,58,67,0.500000,1
END_PLAYERS
Jacksonville Cheetahs,JAX
QB,Jarvis Cacho,33,2008,71,77,50,87,78,101,14.400000,3
QB,Dustin Picado,23,2018,74,62,88,80,68,76,1.400000,1
QB,Ricardo Beyal,26,2015,85,64,91,47,83,85,4.959000,1
RB,Shane Fereday,22,2019,82,75,76,74,91,82,2.800000,2
RB,Stewart Shers,32,2009,79,93,108,53,93,79,4.089000,1
RB,Rogelio Janeczek,23,2020,66,75,56,43,87,84,0.500000,2
RB,Lance Loiseau,22,2020,50,78,58,65,60,56,0.500000,1
WR,Al Carnrike,33,2009,73,83,80,91,75,76,6.525000,2
WR,Peter Kepple,30,2011,81,80,96,74,70,80,2.610000,1
WR,Derrick Nearing,22,2020,56,79,54,69,80,79,0.500000,2
WR,Maurice Fodera,34,2008,69,81,83,71,87,52,3.045000,1
WR,Ernesto Neikirk,22,2019,87,58,85,66,53,82,0.500000,1
WR,Kenny Cravalho,24,2018,66,58,86,61,62,62,0.500000,1
OL,Ernie Feinman,23,2018,96,69,90,94,89,106,4.400000,2
OL,Harlan Schaal,31,2010,87,80,100,104,71,65,4.959000,2
OL,Federico Horvers,29,2014,91,92,99,92,71,55,2.436000,1
OL,Monroe Waltjen,23,2020,65,79,50,77,73,94,3.100000,3
OL,Merle Brosseau,23,2018,80,66,60,65,98,101,3.200000,1
OL,Squires Patzke,25,2017,61,70,59,81,65,58,2.523000,1
OL,Ross Caris,34,2008,84,85,74,76,70,57,2.436000,1
OL,Ray Engelhardt,24,2019,84,74,82,65,64,93,0.500000,1
OL,George Hodapp,31,2011,60,79,97,58,63,55,0.500000,1
OL,Don Manderscheid,22,2020,52,58,54,58,55,58,0.500000,1
K,Trenton Williama,25,2017,97,83,68,75,103,83,4.300000,3
K,Jarvis Reisch,24,2019,76,72,57,78,80,71,0.700000,2
K,Fred Abruzzino,27,2015,77,71,66,74,75,83,1.218000,1
K,Jim Ruleman,32,2009,68,88,67,60,79,72,1.218000,1
S,Edwin Burtts,24,2017,80,65,98,80,85,85,3.654000,1
S,Ervin Mollet,27,2015,83,72,67,88,80,58,2.610000,1
CB,Noah Allemand,28,2014,82,92,82,101,100,96,4.000000,1
CB,Ismael Lawerence,22,2020,66,69,64,80,79,100,4.300000,4
CB,Rick Darras,31,2011,81,74,77,77,61,62,1.740000,1
CB,Lynn Kujawa,26,2016,95,76,82,62,59,62,0.500000,1
CB,Nathaniel Siefferman,33,2009,77,90,75,55,67,66,0.500000,1
CB,Kirk Tidwell,27,2015,53,85,59,58,56,58,0.500000,1
LB,Laverne Angst,24,2019,86,62,77,85,84,89,4.100000,3
LB,Tristan Heerkes,28,2014,69,88,88,75,100,85,1.850000,1
LB,Allen Vankoten,24,2019,62,65,82,88,83,38,0.500000,1
LB,Tomas Winton,22,2020,68,58,95,68,64,95,0.500000,2
LB,Hakeem Mellott,32,2010,99,80,84,61,69,62,0.500000,1
LB,Jess Marinello,33,2009,93,81,50,58,64,60,0.500000,1
DL,Henry Paree,33,2009,75,98,86,91,66,102,3.450000,1
DL,John Breisch,26,2015,92,81,79,76,100,64,2.088000,1
DL,Ismael Wasmund,22,2020,52,59,61,80,73,78,0.500000,2
DL,Sherman Nickens,31,2012,67,65,59,76,73,87,3.480000,1
DL,Phillip Patry,22,2020,77,71,71,92,42,66,1.200000,3
DL,Vince Onsgard,22,2019,71,68,50,56,100,76,0.500000,1
DL,Christian Epson,23,2019,52,69,79,68,58,68,0.500000,1
DL,Virgil Roscorla,24,2018,64,79,85,59,68,56,0.500000,1
END_PLAYERS
Houston Herders,HOU
QB,Glen Prata,22,2019,90,72,86,59,86,94,0.500000,2
QB,Jerome Mcclusky,29,2013,72,63,75,63,59,66,0.500000,1
RB,Hunter Athayde,30,2012,53,83,52,81,96,67,5.481000,2
RB,Tim Alred,25,2018,52,65,69,80,60,93,0.500000,1
RB,Chase Gresham,22,2020,61,70,96,68,60,60,0.500000,1
RB,Joel Shomo,23,2019,82,73,79,68,55,57,0.500000,1
WR,Kenny Keck,23,2019,58,62,52,75,87,79,2.100000,2
WR,Daniel Stromyer,22,2020,51,65,63,88,52,73,0.500000,2
WR,Conrad Rabon,24,2019,50,77,61,83,76,58,0.500000,1
WR,Jarrod Deasy,27,2015,85,89,56,64,56,68,0.500000,1
WR,Matthew Kulp,25,2017,92,81,56,66,59,58,0.500000,1
WR,Dexter Carlberg,26,2016,54,62,87,65,57,59,0.500000,1
OL,Santos Benack,24,2017,83,80,74,93,93,79,4.959000,1
OL,Xavier Rathert,31,2011,67,91,77,95,75,72,6.400000,2
OL,Alexis Rusu,29,2013,74,73,91,94,77,67,4.959000,1
OL,Stefan Vilkama,23,2018,57,81,94,100,50,68,3.500000,2
OL,Thor Jarell,32,2010,82,95,87,74,88,72,3.300000,1
OL,Kenneth Nordine,21,2020,82,82,84,77,39,106,0.500000,2
OL,Stefan Davanzo,27,2016,73,74,89,70,89,77,2.262000,1
OL,Darik Mowers,22,2020,91,82,67,78,60,75,0.500000,2
OL,Patrick Larkan,29,2014,68,63,92,66,74,86,1.914000,1
OL,Reggie Crother,21,2020,50,75,52,63,70,95,0.500000,2
OL,Paul Mcdade,28,2014,67,88,74,64,68,81,0.600000,1
K,Lamont Menesez,31,2010,80,65,65,83,71,96,1.566000,1
K,Jamaar Groshans,31,2011,99,71,63,57,69,57,0.500000,1
S,Vince Llaneza,29,2012,86,89,53,108,88,73,8.439000,1
S,Moises Battiest,26,2016,72,84,82,73,87,73,1.600000,1
CB,Josh Morford,24,2019,92,64,50,88,70,88,3.700000,3
CB,Emory Fill,24,2019,63,59,96,78,48,96,0.500000,1
CB,Antony Craine,23,2019,76,78,52,83,62,63,0.500000,1
CB,Bennie Jaffy,22,2019,91,69,67,54,76,102,0.500000,1
CB,Zachery Benike,29,2013,78,80,81,58,56,60,0.500000,1
CB,Brett Stanier,31,2011,65,77,69,59,57,55,0.500000,1
LB,Kim Barnicle,23,2020,50,82,91,87,54,86,3.000000,3
LB,Loren Nietfeldt,24,2018,50,84,55,84,66,79,1.800000,1
LB,Ashley Sadan,21,2020,82,63,54,88,71,57,1.000000,3
LB,Stephen Saale,31,2011,88,95,108,67,67,60,0.500000,1
LB,Raphael Reimers,25,2017,88,67,61,66,57,57,0.500000,1
LB,Billy Gehm,26,2016,77,69,64,64,66,55,0.500000,1
DL,Ernie Steigerwald,23,2020,79,83,55,94,71,79,4.300000,4
DL,Jay Erice,25,2017,86,89,79,80,78,107,2.000000,1
DL,Cary Sledd,27,2016,69,75,80,89,67,88,3.828000,2
DL,Lavon Worland,26,2017,77,67,100,91,70,74,3.219000,1
DL,Donovan Reihing,31,2011,68,72,78,64,61,69,0.500000,1
DL,Warren Spehar,23,2019,79,85,65,59,64,63,0.500000,1
DL,Nestor Smedsrud,32,2010,62,83,81,57,66,62,0.500000,1
DL,Lavon Beilfuss,30,2012,50,79,51,55,67,66,0.500000,1
END_PLAYERS
Indianapolis Ponies,IND
QB,Rogelio Hai,21,2020,100,73,90,65,69,88,0.500000,2
QB,Jahquil Barclift,24,2018,67,64,104,67,69,67,0.500000,1
RB,Ryan Androes,30,2011,79,77,57,76,117,76,7.395000,2
RB,Theron Kington,21,2020,59,55,71,82,69,77,0.500000,3
RB,Ulysses Mammenga,31,2011,69,85,76,73,77,65,3.654000,1
RB,Austin Stakelin,32,2010,91,87,91,58,55,63,0.500000,1
WR,Jessie Kirson,30,2011,55,73,70,73,96,85,4.524000,1
WR,Clayton Faichtinger,22,2020,77,71,74,73,92,67,0.500000,2
WR,Alfonso Corvi,26,2015,77,66,59,95,57,54,2.436000,1
WR,Alonzo Zappile,24,2018,55,67,57,90,60,54,1.200000,1
WR,Daryl Chet,26,2015,67,61,88,77,52,85,2.262000,1
WR,Lamar Melaun,23,2019,63,68,98,53,82,100,0.500000,1
OL,Justin Mahone,31,2011,70,77,79,83,102,74,4.524000,2
OL,Otto Whaite,23,2018,81,73,66,104,65,47,3.100000,1
OL,Robert Sinotte,22,2019,53,80,67,92,51,90,3.600000,3
OL,James Molsan,31,2011,63,89,82,80,77,91,1.850000,1
OL,Elbert Kaschak,30,2013,50,82,50,78,72,100,3.480000,1
OL,Lee Serie,22,2019,50,57,53,78,72,69,0.500000,1
OL,Millard Hersom,23,2020,80,78,57,78,54,79,1.800000,3
OL,Emilio Spoon,26,2017,68,74,73,87,51,57,1.740000,1
OL,Martin Millage,24,2018,71,62,84,63,56,63,0.500000,1
OL,Gregory Okuniewski,28,2014,50,87,96,60,68,55,0.500000,1
K,Bennie Emond,32,2010,89,102,50,101,84,76,3.915000,3
K,Stacey Federkeil,26,2016,88,64,91,62,62,57,0.500000,1
S,Hugo Wiersteiner,33,2009,69,91,83,85,87,80,8.700000,3
S,Otis Ayhens,21,2020,90,72,80,62,80,91,0.500000,2
S,Wm Hauffe,29,2013,82,72,50,60,90,79,2.262000,1
CB,Casey Hasenauer,24,2018,59,77,86,82,80,97,4.300000,2
CB,Darren Atengco,30,2012,78,92,87,80,98,67,2.000000,1
CB,Claude Tutela,24,2019,76,72,51,72,75,83,0.500000,1
CB,Steven Fait,23,2019,80,62,76,72,87,66,2.000000,2
CB,Ulysses Ardaly,22,2019,72,81,88,64,105,66,0.500000,1
CB,Troy Hamlette,32,2009,59,85,71,61,55,74,1.740000,1
LB,Nelson Frenz,33,2008,83,73,50,91,68,68,3.045000,1
LB,Andre Sparr,26,2016,50,81,92,77,70,85,3.045000,1
LB,Mariano Scarpa,27,2015,87,66,60,90,68,41,2.436000,1
LB,Joe Stockton,26,2015,62,82,88,74,74,76,1.740000,1
LB,Antoine Wilder,28,2014,72,68,104,65,58,64,0.500000,1
LB,Oscar Escutia,22,2020,63,69,86,53,89,70,0.500000,2
DL,Umar Youngblood,28,2014,96,87,58,94,91,69,6.000000,3
DL,Santiago Sprow,30,2013,91,73,81,92,65,79,3.654000,2
DL,Royce Dennen,23,2019,50,65,61,90,76,47,0.500000,2
DL,Josue Morelli,22,2020,58,68,50,89,78,44,3.500000,4
DL,German Holms,32,2010,54,70,91,91,48,63,3.219000,1
DL,Dylan Pranger,30,2013,73,62,83,74,62,82,2.262000,1
DL,Alexander Lipa,32,2009,68,85,78,61,67,79,1.914000,1
DL,Jeffery Bischke,24,2018,91,64,84,66,63,62,0.500000,1
END_PLAYERS
Denver Stallions,DEN
QB,Ben Willing,29,2013,88,90,90,67,59,61,0.500000,1
QB,Martin Meiners,22,2020,93,69,61,57,57,67,0.500000,1
RB,Denis Epping,25,2018,58,77,84,93,94,93,4.400000,2
RB,Ron Bezner,24,2017,94,90,65,82,79,108,4.350000,1
RB,Dave Goetz,22,2020,76,77,89,80,76,86,3.300000,3
RB,Mark Ferencz,34,2009,72,69,50,86,69,73,4.872000,2
RB,Perry Abend,32,2010,71,91,91,82,51,82,2.100000,1
WR,Jose Coriz,22,2020,90,75,73,93,98,85,4.500000,4
WR,Frank Bundren,34,2008,94,89,96,107,59,65,6.500000,3
WR,Jerry Clayborn,24,2019,50,83,50,82,84,79,1.600000,2
WR,Armand Sucharzewski,31,2011,50,74,87,72,74,65,3.045000,1
WR,Rocky Kaaz,32,2010,61,77,53,69,59,61,0.500000,1
WR,Neil Sellinger,24,2018,81,70,88,64,61,65,0.500000,1
OL,Davis Naegeli,27,2015,90,95,85,106,91,69,3.350000,1
OL,Curt Pitocco,23,2019,80,62,91,98,85,79,4.500000,3
OL,Tupac Trujillo,26,2016,72,84,73,98,84,78,3.350000,1
OL,Johnathon Kulesa,24,2019,50,72,70,89,83,80,3.400000,2
OL,Hopkins Millay,25,2018,52,78,78,83,85,66,3.300000,1
OL,Garrett Zemaitis,22,2020,67,65,60,70,89,92,0.500000,2
OL,Juan Terhaar,28,2014,84,80,50,74,83,51,1.914000,1
OL,Rondall Criss,32,2010,66,69,91,65,91,57,1.740000,1
OL,Wendell Gathright,23,2019,63,73,58,69,66,64,0.500000,1
OL,Kendrick Fuhr,31,2011,79,84,90,68,56,57,0.500000,1
K,Paul Trauernicht,30,2012,80,89,63,65,66,59,0.500000,1
K,Sterling Romness,31,2011,93,90,109,62,59,67,0.500000,1
S,Kevin Medina,23,2019,88,60,65,64,79,64,0.500000,1
S,Charlie Ivrin,24,2018,79,84,89,56,60,62,0.500000,1
CB,Donald Elwonger,25,2018,85,86,66,81,92,64,1.400000,1
CB,Christopher Raponi,21,2020,53,76,71,90,77,52,0.500000,2
CB,Jamie Batlis,23,2019,63,59,68,68,66,76,0.500000,1
CB,Jeremiah Demarinis,28,2014,68,62,50,64,62,60,0.500000,1
CB,Elliot Thomann,29,2013,67,86,64,57,69,66,0.500000,1
CB,Jay Duffey,25,2017,95,88,58,58,63,57,0.500000,1
LB,Ted Aveni,32,2009,87,75,53,95,62,49,3.828000,2
LB,Harris Vellekamp,24,2019,99,64,79,75,72,88,0.500000,1
LB,Eli Bulkeley,22,2020,62,72,54,81,58,76,0.500000,2
LB,Wilfredo Rosetti,23,2019,72,57,67,89,49,54,0.500000,1
LB,Thomas Shryock,22,2020,60,64,95,75,84,58,1.500000,3
LB,Rick Harrald,23,2020,65,61,54,79,69,49,0.500000,2
DL,Freddy Dykhuizen,26,2016,78,91,84,91,76,70,1.850000,1
DL,Errol Onken,28,2014,89,72,72,74,69,79,2.523000,1
DL,Jarvis Achziger,27,2015,96,65,64,69,67,55,0.500000,1
DL,Ramon Claus,32,2010,80,68,101,67,63,58,0.500000,1
DL,Kyle Aragones,25,2017,85,69,60,62,60,67,0.500000,1
DL,Alvaro Delapenha,30,2012,66,84,85,63,59,62,0.500000,1
DL,Freddie Scheno,27,2015,64,76,67,66,58,56,0.500000,1
DL,Francisco Deffibaugh,28,2014,95,64,83,57,66,55,0.500000,1
END_PLAYERS
Kansas City Cherokee,KC
QB,Henry Downard,22,2019,97,68,82,69,95,68,0.900000,2
QB,Carl Mcspedon,24,2019,50,72,80,85,74,81,2.900000,2
RB,John Finklestein,30,2011,59,75,57,85,77,74,5.481000,2
RB,Eddie Zera,25,2016,73,73,61,86,45,100,3.393000,1
RB,Tim Pirro,28,2014,58,80,56,74,62,76,2.697000,1
RB,Bob Muehlman,30,2012,58,65,52,65,61,62,0.500000,1
WR,Denver Yagle,24,2018,99,88,74,99,74,68,2.700000,1
WR,Calvin Peare,26,2015,99,72,102,80,86,70,3.654000,1
WR,Randal Wolansky,21,2020,100,60,78,79,71,76,0.500000,2
WR,Drew Mellos,26,2017,89,73,71,83,75,66,2.436000,1
WR,Ted Hooghkirk,30,2012,65,74,78,56,67,55,0.500000,1
WR,Caleb Radwanski,27,2015,50,71,60,57,62,59,0.500000,1
OL,Dequain Cronkhite,29,2013,74,89,83,97,85,80,7.200000,3
OL,Clement Hunson,31,2010,96,98,50,94,88,79,5.829000,2
OL,Eldon Stayner,23,2019,83,70,86,89,91,85,4.200000,3
OL,Sylvester Krebs,32,2010,97,76,79,91,69,70,3.045000,2
OL,Rodrigo Lanphere,27,2015,73,80,75,83,77,73,1.650000,1
OL,Victor Mazzawi,32,2010,89,97,56,82,74,61,1.653000,1
OL,Gerard Fewless,27,2016,85,83,50,66,93,82,1.740000,1
OL,Tommie Sheridan,26,2016,91,71,65,68,67,66,0.500000,1
OL,Tupac Yagi,33,2009,68,89,80,67,65,68,0.500000,1
OL,Joesph Ostermeyer,22,2020,58,59,83,62,57,61,0.500000,1
K,Roland Blanck,24,2018,86,74,74,88,75,61,0.600000,1
K,Odell Sasaki,22,2020,81,57,90,82,67,80,0.500000,3
S,Emmett Frohberg,24,2018,87,81,62,102,65,80,4.100000,2
S,Junior Crislip,31,2011,81,69,80,58,59,63,0.500000,1
CB,Anthony Lovern,23,2020,66,76,94,95,67,78,4.000000,4
CB,Franklin Gregston,23,2020,55,69,72,81,85,73,2.600000,3
CB,Mark Nichole,32,2009,87,95,78,83,74,75,3.219000,1
CB,Dick Placencio,27,2016,55,68,100,79,56,80,2.262000,1
CB,Drake Ditman,28,2014,77,84,57,67,66,62,0.500000,1
CB,Bryon Ducan,22,2020,60,62,79,56,59,57,0.500000,1
LB,Pat Makins,27,2016,89,88,101,91,75,75,3.828000,1
LB,Charlie Cerio,23,2019,97,63,84,85,72,62,0.500000,1
LB,Cornell Symmonds,22,2020,100,59,55,71,91,58,0.500000,2
LB,Gonzalez Csensich,31,2010,50,76,66,76,74,59,2.436000,1
LB,Jonathan Mccloe,22,2019,79,64,98,68,63,63,0.500000,1
LB,Willard Goffinet,25,2017,99,77,84,65,62,58,0.500000,1
DL,Russell Somo,30,2012,64,95,91,100,59,53,2.600000,1
DL,Jeffry Wissman,22,2019,75,85,75,83,69,77,0.500000,1
DL,Troy Bribiesca,25,2016,60,82,76,75,96,72,2.871000,1
DL,Wilfredo Poggi,22,2019,97,80,91,79,71,72,0.500000,1
DL,Trevor Aceveda,22,2020,82,78,91,64,74,106,0.500000,2
DL,Clifton Bohn,23,2020,94,73,60,80,68,60,0.500000,2
DL,Sheldon Lieblong,30,2012,71,92,103,65,56,58,0.500000,1
DL,Paul Artiles,32,2010,52,81,95,58,69,61,0.500000,1
END_PLAYERS
Los Angeles Lightning,LAL
QB,Duane Naraine,24,2018,92,63,82,76,92,44,3.900000,2
QB,Lewis Spuler,32,2010,97,98,55,55,61,59,0.500000,1
RB,Kaynard Sawka,29,2013,76,79,97,102,97,105,6.000000,1
RB,Omarr Hannon,26,2015,60,65,52,99,97,63,5.742000,1
RB,George Pangilinan,28,2013,86,82,70,87,73,75,4.089000,1
RB,Steven Coelho,26,2016,90,87,54,59,61,67,0.500000,1
WR,Brad Piro,27,2014,67,88,58,103,86,84,10.000000,4
WR,Elliott Sagen,27,2015,83,82,75,92,84,88,8.700000,3
WR,Jack Glista,27,2015,65,86,76,94,87,78,6.177000,2
WR,Dean Kinkaid,23,2019,76,57,79,99,50,75,0.500000,2
WR,Ollie Blamer,22,2019,76,80,65,75,74,72,0.500000,1
WR,Leland Soppeland,31,2010,58,73,83,72,76,71,3.393000,1
WR,Denis Mcendarfer,21,2020,81,61,55,59,77,69,0.500000,2
WR,Arthur Arciba,23,2019,99,73,98,59,71,71,0.500000,1
OL,Talin Hilmes,29,2012,75,69,58,108,74,64,6.003000,1
OL,Matt Gain,29,2013,69,95,85,97,50,85,5.200000,2
OL,Robby Andruszkiewic,28,2013,85,65,50,98,47,73,3.480000,1
OL,Kendrick Ponto,22,2020,63,66,99,96,53,54,0.900000,3
OL,Javier Lepisto,23,2018,50,78,53,79,95,66,2.400000,1
OL,Hakeem Cavendish,21,2020,70,78,82,74,75,49,0.500000,2
OL,Mitchell Maver,25,2017,51,86,59,65,55,66,0.500000,1
OL,Bernard Stonier,28,2014,50,67,61,60,64,68,0.500000,1
OL,Rick Heineck,28,2014,70,71,76,61,65,60,0.500000,1
OL,Bernardo Quiles,28,2014,50,73,66,59,56,69,0.500000,1
K,Theron Cullum,21,2020,68,57,66,69,82,76,0.500000,2
K,Emmett Pletz,23,2020,51,77,85,79,70,97,0.500000,2
S,Micah Varlas,21,2020,57,60,55,72,95,81,2.900000,3
S,Pablo Leberman,26,2016,73,81,77,56,59,58,0.500000,1
CB,Nicholas Balius,27,2015,99,70,101,88,102,69,3.654000,2
CB,Derek Cabellon,23,2019,64,81,74,87,73,93,3.900000,3
CB,Erik Hodgkinson,22,2019,77,83,50,65,93,97,2.400000,2
CB,Philip Shumake,24,2019,59,58,74,75,71,70,0.500000,1
CB,Santiago Roik,29,2013,50,61,65,69,57,61,0.500000,1
CB,Anthony Villerreal,24,2018,78,57,56,66,57,61,0.500000,1
LB,Nickolas Dolin,28,2014,93,92,64,102,103,85,6.960000,2
LB,Drake Litsey,28,2013,87,79,60,75,83,75,2.697000,1
LB,Bradley Mossberg,25,2017,65,58,59,79,59,78,2.436000,1
LB,Corey Sheeks,29,2013,55,72,96,61,56,65,0.500000,1
LB,Bradley Blumenfeld,30,2012,93,84,101,56,62,67,0.500000,1
LB,Spencer Hawks,26,2016,85,68,68,57,62,57,0.500000,1
DL,Irwin Colello,21,2020,88,55,91,90,77,62,4.200000,4
DL,Gabriel Krejcik,23,2018,68,78,60,95,64,51,0.500000,1
DL,Harvey Comella,26,2016,77,85,88,79,78,63,2.800000,1
DL,Perry Erdner,31,2011,73,93,54,84,59,64,1.400000,1
DL,Alfred Highberger,22,2019,64,64,94,69,79,70,0.500000,1
DL,Delmar Loveman,25,2017,92,71,90,68,63,68,0.500000,1
DL,Dale Malouff,22,2020,84,59,58,63,57,61,0.500000,1
DL,Michel Klingenberger,26,2016,87,89,91,59,69,56,0.500000,1
END_PLAYERS
Oakland Pillagers,OAK
QB,Lamont Ingle,33,2009,97,84,81,68,67,66,0.500000,1
QB,Rocky Hitt,29,2013,76,75,80,62,66,59,0.500000,1
RB,Hakeem Stelluti,22,2020,83,59,65,81,88,68,1.800000,3
RB,Patrick Leibee,33,2008,79,73,50,92,76,61,4.872000,2
RB,Victor Woolery,32,2011,99,76,60,89,59,76,3.132000,1
RB,Robert Barchus,31,2011,55,89,70,77,56,74,3.132000,1
WR,Ulysses Rishel,26,2016,87,70,90,101,69,76,4.524000,2
WR,Gerry Daley,26,2016,81,64,77,85,62,97,4.089000,1
WR,Benito Stroud,22,2020,54,73,67,90,55,73,0.500000,2
WR,Sam Greviston,28,2014,74,80,51,77,61,69,2.262000,1
WR,Heriberto Miller,32,2010,76,71,86,65,64,61,0.500000,1
WR,Jahquil Jarriett,28,2014,99,69,68,63,57,57,0.500000,1
OL,Sylvester Bilous,23,2018,79,82,59,88,97,89,4.000000,2
OL,Patrick Tassoni,27,2015,89,75,79,100,58,90,6.264000,2
OL,Charley Kaps,24,2019,71,62,72,92,84,67,4.200000,3
OL,Sergio Dipiano,29,2012,88,91,61,80,70,98,3.219000,1
OL,Joaquin Zapien,21,2020,66,83,51,88,73,68,3.500000,4
OL,Gale Russi,23,2019,96,60,78,78,92,68,0.500000,1
OL,Jared Dumlao,29,2013,77,90,91,68,103,82,1.550000,1
OL,Hal Turbacuski,21,2020,72,79,83,73,69,77,0.500000,2
OL,Junior Chesterfield,31,2011,57,86,89,60,67,67,0.500000,1
OL,Emerson Parslow,28,2014,83,79,101,59,58,61,0.500000,1
K,Spike Ciotta,29,2014,88,87,89,84,103,56,4.350000,1
K,Laurence Rysz,22,2019,99,58,95,72,95,56,0.900000,2
K,Troy Rene,25,2018,79,75,55,100,52,67,0.500000,1
S,Barry Florine,28,2015,73,80,59,69,99,75,3.654000,1
S,Roderick Remaly,21,2020,57,68,68,68,71,70,0.500000,2
S,Donald Traugh,22,2020,84,55,53,58,67,78,0.500000,2
CB,Lorenzo Bredice,34,2008,89,102,75,94,66,99,5.700000,3
CB,Keon Wolley,31,2012,95,75,66,92,83,70,4.524000,2
CB,Jimmy Venghaus,24,2019,61,68,80,64,100,95,2.900000,2
CB,Ian Pavelka,28,2014,71,83,80,77,75,83,2.800000,1
CB,Brain Nettleton,30,2013,79,85,71,72,94,56,1.914000,1
CB,Jeremy Shawcroft,24,2019,77,73,91,76,85,49,0.500000,1
CB,Lucas Kipple,24,2019,52,61,74,62,75,85,0.500000,1
CB,Lorenzo Rehak,29,2012,63,80,75,67,62,77,2.436000,1
LB,Saul Polidore,27,2014,67,64,68,91,61,82,5.700000,3
LB,Damon Koc,31,2012,98,73,72,81,69,87,3.654000,2
LB,Clayton Tweddell,24,2018,99,76,82,76,71,87,2.600000,1
LB,Corey Mysliwiec,23,2020,81,65,80,85,92,34,0.500000,3
LB,Vicente Buelow,30,2011,59,74,111,81,63,74,2.523000,1
LB,Mary Voytek,28,2014,60,61,66,69,59,58,0.500000,1
DL,Ward Viser,30,2012,76,84,70,90,105,57,6.000000,2
DL,Brock Besner,23,2019,99,70,86,71,85,70,0.500000,1
DL,Roy Kilman,32,2011,71,69,56,78,65,70,2.262000,1
DL,Adolph Ediger,24,2018,87,68,50,67,59,67,0.500000,1
DL,Desmond Malinski,24,2018,90,61,84,59,66,67,0.500000,1
DL,Andy Haeder,25,2017,53,72,83,57,69,58,0.500000,1
DL,Kirk Gollwitzer,30,2012,58,82,52,55,56,69,0.500000,1
DL,Dave Laskowitz,22,2020,72,72,67,55,56,63,0.500000,1
END_PLAYERS
Green Bay Boxers,GB
QB,Ralph Vagliardo,22,2019,89,65,79,82,74,59,0.500000,1
QB,Julian Vandon,22,2020,60,71,75,63,64,68,0.500000,1
RB,Toby Schweder,23,2020,60,75,99,101,70,89,4.400000,4
RB,Odell Gottemoeller,22,2020,94,75,51,76,101,58,1.400000,3
RB,Matt Ashworth,27,2016,71,67,90,60,68,87,2.697000,1
RB,Freddy Segars,26,2016,52,75,50,65,68,60,0.500000,1
